region,date,confirm
Travinh,2021-09-07,8
Tuyenquang,2021-09-07,0
Vinhlong,2021-09-07,7
Vinhphuc,2021-09-07,0
Yenbai,2021-09-07,0
Angiang,2021-09-08,46
Bacgiang,2021-09-08,0
Backan,2021-09-08,0
Baclieu,2021-09-08,18
Bacninh,2021-09-08,10
Bariavungtau,2021-09-08,42
Bentre,2021-09-08,12
Binhduong,2021-09-08,3172
Binhphuoc,2021-09-08,61
Binhthuan,2021-09-08,26
Camau,2021-09-08,5
Cantho,2021-09-08,83
Caobang,2021-09-08,0
Daklak,2021-09-08,0
Daknong,2021-09-08,28
Danang,2021-09-08,30
Dienbien,2021-09-08,0
Dongnai,2021-09-08,814
Dongthap,2021-09-08,0
Gialai,2021-09-08,3
Hagiang,2021-09-08,0
Haiduong,2021-09-08,0
Haiphong,2021-09-08,0
Hanam,2021-09-08,0
Hanoi,2021-09-08,35
Hatinh,2021-09-08,2
Haugiang,2021-09-08,0
Hoabinh,2021-09-08,0
Hochiminh,2021-09-08,7308
Hungyen,2021-09-08,1
Khanhhoa,2021-09-08,0
Kiengiang,2021-09-08,43
Kontum,2021-09-08,0
Laichau,2021-09-08,0
Lamdong,2021-09-08,0
Langson,2021-09-08,1
Laocai,2021-09-08,0
Longan,2021-09-08,372
Namdinh,2021-09-08,0
Nghean,2021-09-08,42
Ninhbinh,2021-09-08,0
Ninhthuan,2021-09-08,2
Phutho,2021-09-08,0
Phuyen,2021-09-08,19
Quangbinh,2021-09-08,106
Quangnam,2021-09-08,2
Quangngai,2021-09-08,19
Quangninh,2021-09-08,0
Quangtri,2021-09-08,0
Soctrang,2021-09-08,13
Sonla,2021-09-08,2
Tayninh,2021-09-08,102
Thaibinh,2021-09-08,1
Thainguyen,2021-09-08,0
Thanhhoa,2021-09-08,0
Thuathienhue,2021-09-08,9
Tiengiang,2021-09-08,171
Travinh,2021-09-08,22
Tuyenquang,2021-09-08,0
Vinhlong,2021-09-08,0
Vinhphuc,2021-09-08,0
Yenbai,2021-09-08,0
Angiang,2021-09-09,28
Bacgiang,2021-09-09,0
Backan,2021-09-09,0
Baclieu,2021-09-09,12
Bacninh,2021-09-09,2
Bariavungtau,2021-09-09,16
Bentre,2021-09-09,12
Binhduong,2021-09-09,4531
Binhphuoc,2021-09-09,20
Binhthuan,2021-09-09,44
Camau,2021-09-09,4
Cantho,2021-09-09,53
Caobang,2021-09-09,0
Daklak,2021-09-09,21
Daknong,2021-09-09,19
Danang,2021-09-09,35
Dienbien,2021-09-09,0
Dongnai,2021-09-09,880
Dongthap,2021-09-09,33
Gialai,2021-09-09,7
Hagiang,2021-09-09,0
Haiduong,2021-09-09,0
Haiphong,2021-09-09,0
Hanam,2021-09-09,0
Hanoi,2021-09-09,35
Hatinh,2021-09-09,0
Haugiang,2021-09-09,0
Hoabinh,2021-09-09,0
Hochiminh,2021-09-09,5549
Hungyen,2021-09-09,4
Khanhhoa,2021-09-09,77
Kiengiang,2021-09-09,135
Kontum,2021-09-09,0
Laichau,2021-09-09,0
Lamdong,2021-09-09,0
Langson,2021-09-09,0
Laocai,2021-09-09,0
Longan,2021-09-09,412
Namdinh,2021-09-09,0
Nghean,2021-09-09,8
Ninhbinh,2021-09-09,0
Ninhthuan,2021-09-09,1
Phutho,2021-09-09,0
Phuyen,2021-09-09,15
Quangbinh,2021-09-09,50
Quangnam,2021-09-09,10
Quangngai,2021-09-09,6
Quangninh,2021-09-09,0
Quangtri,2021-09-09,1
Soctrang,2021-09-09,9
Sonla,2021-09-09,0
Tayninh,2021-09-09,161
Thaibinh,2021-09-09,0
Thainguyen,2021-09-09,0
Thanhhoa,2021-09-09,5
Thuathienhue,2021-09-09,0
Tiengiang,2021-09-09,115
Travinh,2021-09-09,1
Tuyenquang,2021-09-09,0
Vinhlong,2021-09-09,0
Vinhphuc,2021-09-09,0
Yenbai,2021-09-09,0
Angiang,2021-09-10,19
Bacgiang,2021-09-10,0
Backan,2021-09-10,0
Baclieu,2021-09-10,26
Bacninh,2021-09-10,0
Bariavungtau,2021-09-10,11
Bentre,2021-09-10,12
Binhduong,2021-09-10,3536
Binhphuoc,2021-09-10,58
Binhthuan,2021-09-10,34
Camau,2021-09-10,0
Cantho,2021-09-10,37
Caobang,2021-09-10,0
Daklak,2021-09-10,0
Daknong,2021-09-10,17
Danang,2021-09-10,30
Dienbien,2021-09-10,0
Dongnai,2021-09-10,823
Dongthap,2021-09-10,58
Gialai,2021-09-10,3
Hagiang,2021-09-10,0
Haiduong,2021-09-10,0
Haiphong,2021-09-10,0
Hanam,2021-09-10,0
Hanoi,2021-09-10,29
Hatinh,2021-09-10,0
Haugiang,2021-09-10,0
Hoabinh,2021-09-10,0
Hochiminh,2021-09-10,7539
Hungyen,2021-09-10,1
Khanhhoa,2021-09-10,34
Kiengiang,2021-09-10,86
Kontum,2021-09-10,0
Laichau,2021-09-10,0
Lamdong,2021-09-10,5
Langson,2021-09-10,0
Laocai,2021-09-10,0
Longan,2021-09-10,321
Namdinh,2021-09-10,0
Nghean,2021-09-10,16
Ninhbinh,2021-09-10,0
Ninhthuan,2021-09-10,3
Phutho,2021-09-10,0
Phuyen,2021-09-10,13
Quangbinh,2021-09-10,48
Quangnam,2021-09-10,16
Quangngai,2021-09-10,45
Quangninh,2021-09-10,0
Quangtri,2021-09-10,0
Soctrang,2021-09-10,0
Sonla,2021-09-10,3
Tayninh,2021-09-10,248
Thaibinh,2021-09-10,0
Thainguyen,2021-09-10,0
Thanhhoa,2021-09-10,5
Thuathienhue,2021-09-10,8
Tiengiang,2021-09-10,156
Travinh,2021-09-10,2
Tuyenquang,2021-09-10,0
Vinhlong,2021-09-10,3
Vinhphuc,2021-09-10,0
Yenbai,2021-09-10,0
Angiang,2021-09-11,107
Bacgiang,2021-09-11,0
Backan,2021-09-11,0
Baclieu,2021-09-11,4
Bacninh,2021-09-11,2
Bariavungtau,2021-09-11,32
Bentre,2021-09-11,1
Binhduong,2021-09-11,3981
Binhphuoc,2021-09-11,31
Binhthuan,2021-09-11,31
Camau,2021-09-11,0
Cantho,2021-09-11,46
Caobang,2021-09-11,0
Daklak,2021-09-11,0
Daknong,2021-09-11,5
Danang,2021-09-11,19
Dienbien,2021-09-11,0
Dongnai,2021-09-11,960
Dongthap,2021-09-11,34
Gialai,2021-09-11,2
Hagiang,2021-09-11,0
Haiduong,2021-09-11,0
Haiphong,2021-09-11,0
Hanam,2021-09-11,0
Hanoi,2021-09-11,35
Hatinh,2021-09-11,1
Haugiang,2021-09-11,0
Hoabinh,2021-09-11,0
Hochiminh,2021-09-11,5629
Hungyen,2021-09-11,3
Khanhhoa,2021-09-11,46
Kiengiang,2021-09-11,165
Kontum,2021-09-11,0
Laichau,2021-09-11,0
Lamdong,2021-09-11,0
Langson,2021-09-11,0
Laocai,2021-09-11,0
Longan,2021-09-11,337
Namdinh,2021-09-11,0
Nghean,2021-09-11,6
Ninhbinh,2021-09-11,0
Ninhthuan,2021-09-11,5
Phutho,2021-09-11,0
Phuyen,2021-09-11,17
Quangbinh,2021-09-11,38
Quangnam,2021-09-11,14
Quangngai,2021-09-11,32
Quangninh,2021-09-11,0
Quangtri,2021-09-11,0
Soctrang,2021-09-11,11
Sonla,2021-09-11,16
Tayninh,2021-09-11,137
Thaibinh,2021-09-11,0
Thainguyen,2021-09-11,0
Thanhhoa,2021-09-11,3
Thuathienhue,2021-09-11,1
Tiengiang,2021-09-11,147
Travinh,2021-09-11,2
Tuyenquang,2021-09-11,0
Vinhlong,2021-09-11,0
Vinhphuc,2021-09-11,0
Yenbai,2021-09-11,0
Angiang,2021-09-12,60
Bacgiang,2021-09-12,0
Backan,2021-09-12,0
Baclieu,2021-09-12,8
Bacninh,2021-09-12,0
Bariavungtau,2021-09-12,46
Bentre,2021-09-12,3
Binhduong,2021-09-12,3188
Binhphuoc,2021-09-12,33
Binhthuan,2021-09-12,16
Camau,2021-09-12,22
Cantho,2021-09-12,68
Caobang,2021-09-12,0
Daklak,2021-09-12,0
Daknong,2021-09-12,17
Danang,2021-09-12,12
Dienbien,2021-09-12,0
Dongnai,2021-09-12,974
Dongthap,2021-09-12,49
Gialai,2021-09-12,0
Hagiang,2021-09-12,0
Haiduong,2021-09-12,0
Haiphong,2021-09-12,0
Hanam,2021-09-12,0
Hanoi,2021-09-12,20
Hatinh,2021-09-12,0
Haugiang,2021-09-12,0
Hoabinh,2021-09-12,0
Hochiminh,2021-09-12,6158
Hungyen,2021-09-12,1
Khanhhoa,2021-09-12,46
Kiengiang,2021-09-12,117
Kontum,2021-09-12,0
Laichau,2021-09-12,0
Lamdong,2021-09-12,2
Langson,2021-09-12,0
Laocai,2021-09-12,0
Longan,2021-09-12,285
Namdinh,2021-09-12,0
Nghean,2021-09-12,2
Ninhbinh,2021-09-12,0
Ninhthuan,2021-09-12,2
Phutho,2021-09-12,0
Phuyen,2021-09-12,14
Quangbinh,2021-09-12,61
Quangnam,2021-09-12,12
Quangngai,2021-09-12,30
Quangninh,2021-09-12,0
Quangtri,2021-09-12,0
Soctrang,2021-09-12,0
Sonla,2021-09-12,0
Tayninh,2021-09-12,93
Thaibinh,2021-09-12,0
Thainguyen,2021-09-12,0
Thanhhoa,2021-09-12,12
Thuathienhue,2021-09-12,0
Tiengiang,2021-09-12,80
Travinh,2021-09-12,7
Tuyenquang,2021-09-12,0
Vinhlong,2021-09-12,1
Vinhphuc,2021-09-12,0
Yenbai,2021-09-12,0
Angiang,2021-09-13,44
Bacgiang,2021-09-13,0
Backan,2021-09-13,0
Baclieu,2021-09-13,6
Bacninh,2021-09-13,0
Bariavungtau,2021-09-13,16
Bentre,2021-09-13,5
Binhduong,2021-09-13,3651
Binhphuoc,2021-09-13,42
Binhthuan,2021-09-13,38
Camau,2021-09-13,21
Cantho,2021-09-13,68
Caobang,2021-09-13,0
Daklak,2021-09-13,0
Daknong,2021-09-13,20
Danang,2021-09-13,13
Dienbien,2021-09-13,0
Dongnai,2021-09-13,768
Dongthap,2021-09-13,59
Gialai,2021-09-13,2
Hagiang,2021-09-13,0
Haiduong,2021-09-13,0
Haiphong,2021-09-13,0
Hanam,2021-09-13,0
Hanoi,2021-09-13,1
Hatinh,2021-09-13,0
Haugiang,2021-09-13,0
Hoabinh,2021-09-13,0
Hochiminh,2021-09-13,5446
Hungyen,2021-09-13,0
Khanhhoa,2021-09-13,44
Kiengiang,2021-09-13,77
Kontum,2021-09-13,0
Laichau,2021-09-13,0
Lamdong,2021-09-13,0
Langson,2021-09-13,0
Laocai,2021-09-13,0
Longan,2021-09-13,327
Namdinh,2021-09-13,0
Nghean,2021-09-13,9
Ninhbinh,2021-09-13,0
Ninhthuan,2021-09-13,5
Phutho,2021-09-13,0
Phuyen,2021-09-13,7
Quangbinh,2021-09-13,0
Quangnam,2021-09-13,7
Quangngai,2021-09-13,13
Quangninh,2021-09-13,1
Quangtri,2021-09-13,0
Soctrang,2021-09-13,11
Sonla,2021-09-13,0
Tayninh,2021-09-13,42
Thaibinh,2021-09-13,0
Thainguyen,2021-09-13,0
Thanhhoa,2021-09-13,7
Thuathienhue,2021-09-13,18
Tiengiang,2021-09-13,161
Travinh,2021-09-13,4
Tuyenquang,2021-09-13,0
Vinhlong,2021-09-13,5
Vinhphuc,2021-09-13,0
Yenbai,2021-09-13,0
Angiang,2021-09-14,111
Bacgiang,2021-09-14,0
Backan,2021-09-14,0
Baclieu,2021-09-14,34
Bacninh,2021-09-14,0
Bariavungtau,2021-09-14,14
Bentre,2021-09-14,13
Binhduong,2021-09-14,2178
Binhphuoc,2021-09-14,54
Binhthuan,2021-09-14,5
Camau,2021-09-14,8
Cantho,2021-09-14,40
Caobang,2021-09-14,0
Daklak,2021-09-14,0
Daknong,2021-09-14,27
Danang,2021-09-14,11
Dienbien,2021-09-14,0
Dongnai,2021-09-14,777
Dongthap,2021-09-14,32
Gialai,2021-09-14,0
Hagiang,2021-09-14,0
Haiduong,2021-09-14,0
Haiphong,2021-09-14,0
Hanam,2021-09-14,0
Hanoi,2021-09-14,21
Hatinh,2021-09-14,0
Haugiang,2021-09-14,0
Hoabinh,2021-09-14,0
Hochiminh,2021-09-14,6312
Hungyen,2021-09-14,1
Khanhhoa,2021-09-14,44
Kiengiang,2021-09-14,157
Kontum,2021-09-14,0
Laichau,2021-09-14,0
Lamdong,2021-09-14,1
Langson,2021-09-14,0
Laocai,2021-09-14,0
Longan,2021-09-14,379
Namdinh,2021-09-14,0
Nghean,2021-09-14,2
Ninhbinh,2021-09-14,0
Ninhthuan,2021-09-14,5
Phutho,2021-09-14,0
Phuyen,2021-09-14,2
Quangbinh,2021-09-14,0
Quangnam,2021-09-14,14
Quangngai,2021-09-14,9
Quangninh,2021-09-14,0
Quangtri,2021-09-14,0
Soctrang,2021-09-14,0
Sonla,2021-09-14,0
Tayninh,2021-09-14,75
Thaibinh,2021-09-14,0
Thainguyen,2021-09-14,0
Thanhhoa,2021-09-14,6
Thuathienhue,2021-09-14,11
Tiengiang,2021-09-14,102
Travinh,2021-09-14,5
Tuyenquang,2021-09-14,0
Vinhlong,2021-09-14,3
Vinhphuc,2021-09-14,0
Yenbai,2021-09-14,0
Angiang,2021-09-15,0
Bacgiang,2021-09-15,0
Backan,2021-09-15,0
Baclieu,2021-09-15,0
Bacninh,2021-09-15,0
Bariavungtau,2021-09-15,0
Bentre,2021-09-15,0
Binhduong,2021-09-15,0
Binhphuoc,2021-09-15,0
Binhthuan,2021-09-15,0
Camau,2021-09-15,0
Cantho,2021-09-15,0
Caobang,2021-09-15,0
Daklak,2021-09-15,0
Daknong,2021-09-15,0
Danang,2021-09-15,0
Dienbien,2021-09-15,0
Dongnai,2021-09-15,0
Dongthap,2021-09-15,0
Gialai,2021-09-15,0
Hagiang,2021-09-15,0
Haiduong,2021-09-15,0
Haiphong,2021-09-15,0
Hanam,2021-09-15,0
Hanoi,2021-09-15,0
Hatinh,2021-09-15,0
Haugiang,2021-09-15,0
Hoabinh,2021-09-15,0
Hochiminh,2021-09-15,0
Hungyen,2021-09-15,0
Khanhhoa,2021-09-15,0
Kiengiang,2021-09-15,0
Kontum,2021-09-15,0
Laichau,2021-09-15,0
Lamdong,2021-09-15,0
Langson,2021-09-15,0
Laocai,2021-09-15,0
Longan,2021-09-15,0
Namdinh,2021-09-15,0
Nghean,2021-09-15,0
Ninhbinh,2021-09-15,0
Ninhthuan,2021-09-15,0
Phutho,2021-09-15,0
Phuyen,2021-09-15,0
Quangbinh,2021-09-15,0
Quangnam,2021-09-15,0
Quangngai,2021-09-15,0
Quangninh,2021-09-15,0
Quangtri,2021-09-15,0
Soctrang,2021-09-15,0
Sonla,2021-09-15,0
Tayninh,2021-09-15,0
Thaibinh,2021-09-15,0
Thainguyen,2021-09-15,0
Thanhhoa,2021-09-15,0
Thuathienhue,2021-09-15,0
Tiengiang,2021-09-15,0
Travinh,2021-09-15,0
Tuyenquang,2021-09-15,0
Vinhlong,2021-09-15,0
Vinhphuc,2021-09-15,0
Yenbai,2021-09-15,0
